ï»¿"STATISTIC","Statistic Label","TLIST(A1)","Graduation Year","C03434V04142","Nationality","C03686V04429","PPSN Validity","C03919V04671","Gender","C04477V05260","Field of Study","UNIT","VALUE"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","10","Male","504","Physiotherapy","Number","36"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","10","Male","402","Radiography and Radiation Therapy","Number","6"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","10","Male","702","Social Care","Number","108"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","10","Male","701","Social Work","Number","18"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","10","Male","10","Speech and Language Therapy","Number",""
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","10","Male","V52","Dietetics, Optometry and Podiatry","Number","6"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","20","Female","201","Dentistry","Number","36"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","20","Female","401","Medical Science","Number","57"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","20","Female","202","Medicine","Number","198"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","20","Female","30","Nursing and Midwifery","Number","1296"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","20","Female","501","Occupational Therapy","Number","99"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","20","Female","60","Pharmacy","Number",""
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","20","Female","504","Physiotherapy","Number","78"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","20","Female","402","Radiography and Radiation Therapy","Number","45"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","20","Female","702","Social Care","Number","786"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","20","Female","701","Social Work","Number","132"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","20","Female","10","Speech and Language Therapy","Number","81"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","20","Female","V52","Dietetics, Optometry and Podiatry","Number","51"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","-","All genders","201","Dentistry","Number","51"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","-","All genders","401","Medical Science","Number","75"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","-","All genders","202","Medicine","Number","345"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","-","All genders","30","Nursing and Midwifery","Number","1395"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","-","All genders","501","Occupational Therapy","Number","108"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","-","All genders","60","Pharmacy","Number",""
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","-","All genders","504","Physiotherapy","Number","114"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","-","All genders","402","Radiography and Radiation Therapy","Number","51"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","-","All genders","702","Social Care","Number","894"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","-","All genders","701","Social Work","Number","150"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","-","All genders","10","Speech and Language Therapy","Number","84"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","10","PPSN - Available","-","All genders","V52","Dietetics, Optometry and Podiatry","Number","57"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","10","Male","201","Dentistry","Number","12"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","10","Male","401","Medical Science","Number",""
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","10","Male","202","Medicine","Number","102"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","10","Male","30","Nursing and Midwifery","Number","12"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","10","Male","501","Occupational Therapy","Number",""
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","10","Male","60","Pharmacy","Number",""
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","10","Male","504","Physiotherapy","Number","12"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","10","Male","402","Radiography and Radiation Therapy","Number",""
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","10","Male","702","Social Care","Number","33"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","10","Male","701","Social Work","Number","6"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","10","Male","10","Speech and Language Therapy","Number",""
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","10","Male","V52","Dietetics, Optometry and Podiatry","Number",""
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","20","Female","201","Dentistry","Number","9"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","20","Female","401","Medical Science","Number",""
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","20","Female","202","Medicine","Number","120"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","20","Female","30","Nursing and Midwifery","Number","75"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","20","Female","501","Occupational Therapy","Number","3"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","20","Female","60","Pharmacy","Number",""
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","20","Female","504","Physiotherapy","Number","18"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","20","Female","402","Radiography and Radiation Therapy","Number","3"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","20","Female","702","Social Care","Number","72"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","20","Female","701","Social Work","Number","24"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","20","Female","10","Speech and Language Therapy","Number","9"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","20","Female","V52","Dietetics, Optometry and Podiatry","Number","9"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","-","All genders","201","Dentistry","Number","21"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","-","All genders","401","Medical Science","Number",""
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","-","All genders","202","Medicine","Number","222"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","-","All genders","30","Nursing and Midwifery","Number","87"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","-","All genders","501","Occupational Therapy","Number","3"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","-","All genders","60","Pharmacy","Number",""
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","-","All genders","504","Physiotherapy","Number","30"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","-","All genders","402","Radiography and Radiation Therapy","Number","3"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","-","All genders","702","Social Care","Number","105"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","-","All genders","701","Social Work","Number","30"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","-","All genders","10","Speech and Language Therapy","Number","9"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","20","PPSN - Missing","-","All genders","V52","Dietetics, Optometry and Podiatry","Number","9"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","10","Male","201","Dentistry","Number","30"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","10","Male","401","Medical Science","Number","18"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","10","Male","202","Medicine","Number","249"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","10","Male","30","Nursing and Midwifery","Number","114"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","10","Male","501","Occupational Therapy","Number","9"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","10","Male","60","Pharmacy","Number",""
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","10","Male","504","Physiotherapy","Number","48"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","10","Male","402","Radiography and Radiation Therapy","Number","6"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","10","Male","702","Social Care","Number","141"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","10","Male","701","Social Work","Number","24"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","10","Male","10","Speech and Language Therapy","Number",""
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","10","Male","V52","Dietetics, Optometry and Podiatry","Number","6"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","20","Female","201","Dentistry","Number","45"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","20","Female","401","Medical Science","Number","57"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","20","Female","202","Medicine","Number","318"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","20","Female","30","Nursing and Midwifery","Number","1368"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","20","Female","501","Occupational Therapy","Number","105"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","20","Female","60","Pharmacy","Number",""
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","20","Female","504","Physiotherapy","Number","93"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","20","Female","402","Radiography and Radiation Therapy","Number","45"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","20","Female","702","Social Care","Number","858"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","20","Female","701","Social Work","Number","156"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","20","Female","10","Speech and Language Therapy","Number","93"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","20","Female","V52","Dietetics, Optometry and Podiatry","Number","57"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","-","All genders","201","Dentistry","Number","75"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","-","All genders","401","Medical Science","Number","75"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","-","All genders","202","Medicine","Number","567"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","-","All genders","30","Nursing and Midwifery","Number","1482"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","-","All genders","501","Occupational Therapy","Number","114"
"HGO07C01","Number of Graduates","2012","2012","-","All nationalities","-","PPSN - All","-","All genders","60","Pharmacy","Number",""
